rep,t,pop1,pop2,pop3,k1,k2,k3
1,1,0,0,1000,-1.00,-1.00,0.38
1,2,0,0,1000,-1.00,-1.00,0.78
1,3,0,0,1000,-1.00,-1.00,1.07
1,4,0,0,1000,-1.00,-1.00,1.49
1,5,0,0,1000,-1.00,-1.00,1.76
1,6,0,0,1000,-1.00,-1.00,2.10
1,7,0,0,1000,-1.00,-1.00,2.44
1,8,0,0,1000,-1.00,-1.00,2.80
1,9,0,0,1000,-1.00,-1.00,3.03
1,10,0,0,1000,-1.00,-1.00,3.26
1,11,0,0,1000,-1.00,-1.00,3.55
1,12,0,0,1000,-1.00,-1.00,3.79
1,13,0,0,1000,-1.00,-1.00,4.02
1,14,0,0,1000,-1.00,-1.00,4.24
1,15,0,0,1000,-1.00,-1.00,4.47
1,16,0,0,1000,-1.00,-1.00,4.72
1,17,0,0,1000,-1.00,-1.00,4.92
1,18,0,0,1000,-1.00,-1.00,5.14
1,19,0,0,1000,-1.00,-1.00,5.13
1,20,0,0,1000,-1.00,-1.00,5.24
1,21,0,0,1000,-1.00,-1.00,5.39
1,22,0,0,1000,-1.00,-1.00,5.49
1,23,0,0,1000,-1.00,-1.00,5.63
1,24,0,0,1000,-1.00,-1.00,5.87
1,25,0,0,1000,-1.00,-1.00,5.91
1,26,0,0,1000,-1.00,-1.00,6.12
1,27,0,0,1000,-1.00,-1.00,6.12
1,28,0,0,1000,-1.00,-1.00,6.16
1,29,0,0,1000,-1.00,-1.00,6.30
1,30,0,0,1000,-1.00,-1.00,6.48
1,31,0,0,1000,-1.00,-1.00,6.62
1,32,0,0,1000,-1.00,-1.00,6.62
1,33,0,0,1000,-1.00,-1.00,6.60
1,34,0,0,1000,-1.00,-1.00,6.71
1,35,0,0,1000,-1.00,-1.00,6.86
1,36,0,0,1000,-1.00,-1.00,6.90
1,37,0,0,1000,-1.00,-1.00,6.95
1,38,0,0,1000,-1.00,-1.00,7.03
1,39,0,0,1000,-1.00,-1.00,7.18
1,40,0,0,1000,-1.00,-1.00,7.16
1,41,0,0,1000,-1.00,-1.00,7.28
1,42,0,0,1000,-1.00,-1.00,7.23
1,43,0,0,1000,-1.00,-1.00,7.38
1,44,0,0,1000,-1.00,-1.00,7.49
1,45,0,0,1000,-1.00,-1.00,7.43
1,46,0,0,1000,-1.00,-1.00,7.34
1,47,0,0,1000,-1.00,-1.00,7.36
1,48,0,0,1000,-1.00,-1.00,7.49
1,49,0,0,1000,-1.00,-1.00,7.49
1,50,0,0,1000,-1.00,-1.00,7.57
1,51,0,0,1000,-1.00,-1.00,7.61
1,52,0,0,1000,-1.00,-1.00,7.82
1,53,0,0,1000,-1.00,-1.00,7.81
1,54,0,0,1000,-1.00,-1.00,7.95
1,55,0,0,1000,-1.00,-1.00,8.07
1,56,0,0,1000,-1.00,-1.00,7.92
1,57,0,0,1000,-1.00,-1.00,8.03
1,58,0,0,1000,-1.00,-1.00,8.10
1,59,0,0,1000,-1.00,-1.00,8.17
1,60,0,0,1000,-1.00,-1.00,8.28
1,61,0,0,1000,-1.00,-1.00,8.38
1,62,0,0,1000,-1.00,-1.00,8.42
1,63,0,0,1000,-1.00,-1.00,8.20
1,64,0,0,1000,-1.00,-1.00,8.14
1,65,0,0,1000,-1.00,-1.00,8.25
1,66,0,0,1000,-1.00,-1.00,8.32
1,67,0,0,1000,-1.00,-1.00,8.24
1,68,0,0,1000,-1.00,-1.00,8.03
1,69,0,0,1000,-1.00,-1.00,7.89
1,70,0,0,1000,-1.00,-1.00,7.82
1,71,0,0,1000,-1.00,-1.00,7.76
1,72,0,0,1000,-1.00,-1.00,7.64
1,73,0,0,1000,-1.00,-1.00,7.52
1,74,0,0,1000,-1.00,-1.00,7.48
1,75,0,0,1000,-1.00,-1.00,7.49
