pop1,pop2,k1,k2
0,680,-1.00,3.29
0,805,-1.00,1.92
758,0,2.31,-1.00
0,826,-1.00,1.82
0,839,-1.00,1.73
0,713,-1.00,2.91
0,659,-1.00,3.19
0,741,-1.00,2.72
0,775,-1.00,2.66
0,762,-1.00,2.77
0,769,-1.00,2.57
0,887,-1.00,1.11
0,750,-1.00,3.01
0,720,-1.00,2.72
0,729,-1.00,2.80
0,738,-1.00,2.80
0,732,-1.00,2.39
634,0,3.64,-1.00
0,734,-1.00,2.18
0,684,-1.00,3.22
0,722,-1.00,2.91
769,0,2.67,-1.00
0,675,-1.00,3.15
0,775,-1.00,2.28
0,758,-1.00,2.41
632,0,3.68,-1.00
0,759,-1.00,2.59
0,679,-1.00,3.37
0,775,-1.00,2.78
0,859,-1.00,2.30
0,782,-1.00,1.49
0,694,-1.00,2.90
0,727,-1.00,2.05
0,665,-1.00,3.13
0,900,-1.00,1.10
665,0,3.41,-1.00
0,726,-1.00,2.92
0,683,-1.00,3.18
0,750,-1.00,2.21
0,733,-1.00,2.83
0,836,-1.00,1.83
0,834,-1.00,2.15
0,792,-1.00,2.41
0,686,-1.00,2.96
0,778,-1.00,2.40
0,878,-1.00,1.53
0,824,-1.00,1.77
0,772,-1.00,2.66
0,739,-1.00,2.72
0,817,-1.00,2.28
0,712,-1.00,3.37
0,737,-1.00,2.27
668,0,3.46,-1.00
0,780,-1.00,2.77
745,0,3.02,-1.00
0,682,-1.00,3.06
705,0,2.74,-1.00
0,700,-1.00,2.87
0,797,-1.00,2.10
0,791,-1.00,1.95
565,0,4.42,-1.00
0,751,-1.00,2.72
0,755,-1.00,2.08
0,773,-1.00,2.75
0,766,-1.00,2.21
726,0,3.23,-1.00
722,0,3.13,-1.00
0,709,-1.00,2.89
0,685,-1.00,3.36
0,610,-1.00,3.85
0,697,-1.00,3.03
0,743,-1.00,2.98
719,0,2.61,-1.00
0,782,-1.00,1.77
0,723,-1.00,2.83
0,813,-1.00,2.41
0,809,-1.00,1.79
577,0,4.08,-1.00
0,860,-1.00,1.72
0,724,-1.00,1.98
716,0,3.14,-1.00
0,818,-1.00,2.26
0,751,-1.00,2.28
0,721,-1.00,2.76
0,780,-1.00,2.74
0,756,-1.00,3.23
0,874,-1.00,1.61
0,680,-1.00,2.77
0,632,-1.00,3.40
0,680,-1.00,3.27
0,654,-1.00,3.65
0,762,-1.00,1.86
0,726,-1.00,2.68
0,579,-1.00,4.78
0,724,-1.00,2.99
0,756,-1.00,2.98
0,726,-1.00,2.80
0,704,-1.00,3.40
0,705,-1.00,2.93
0,696,-1.00,3.38
