pop1,pop2,k1,k2
271,0,8.78,-1.00
0,578,-1.00,5.40
589,0,4.70,-1.00
0,484,-1.00,5.66
0,547,-1.00,5.07
437,0,6.50,-1.00
197,0,10.41,-1.00
583,0,4.89,-1.00
0,474,-1.00,6.00
92,0,12.16,-1.00
325,0,9.16,-1.00
0,488,-1.00,5.89
324,0,8.37,-1.00
0,265,-1.00,9.93
266,0,9.58,-1.00
369,0,7.92,-1.00
0,451,-1.00,7.29
0,519,-1.00,6.09
520,0,5.87,-1.00
0,376,-1.00,6.87
291,0,9.30,-1.00
484,0,5.50,-1.00
0,530,-1.00,4.82
571,0,4.75,-1.00
312,0,9.13,-1.00
403,0,7.56,-1.00
528,0,4.85,-1.00
0,427,-1.00,6.92
497,0,6.04,-1.00
438,0,5.57,-1.00
425,0,6.93,-1.00
0,486,-1.00,5.67
450,0,6.70,-1.00
0,561,-1.00,5.15
555,0,5.29,-1.00
0,308,-1.00,8.74
556,0,4.95,-1.00
552,0,5.19,-1.00
0,414,-1.00,6.18
0,625,-1.00,4.30
497,0,5.45,-1.00
0,535,-1.00,5.63
235,0,10.08,-1.00
241,0,10.10,-1.00
0,122,-1.00,10.84
439,0,6.69,-1.00
460,0,6.32,-1.00
0,520,-1.00,5.37
0,475,-1.00,6.29
585,0,4.43,-1.00
411,0,7.00,-1.00
0,181,-1.00,9.94
0,430,-1.00,6.80
0,427,-1.00,7.19
236,0,9.08,-1.00
609,0,4.75,-1.00
498,0,5.31,-1.00
182,0,11.22,-1.00
602,0,4.25,-1.00
0,381,-1.00,6.61
0,530,-1.00,5.29
492,0,5.80,-1.00
0,277,-1.00,9.01
0,615,-1.00,4.50
355,0,7.07,-1.00
419,0,7.26,-1.00
642,0,4.11,-1.00
432,0,6.41,-1.00
268,0,9.06,-1.00
254,0,8.74,-1.00
420,0,7.15,-1.00
538,0,5.60,-1.00
0,444,-1.00,5.78
0,481,-1.00,5.79
571,0,4.71,-1.00
625,0,4.05,-1.00
0,486,-1.00,5.66
504,0,6.06,-1.00
505,0,6.27,-1.00
576,0,4.93,-1.00
0,547,-1.00,5.49
429,0,6.56,-1.00
502,0,5.29,-1.00
0,393,-1.00,6.99
0,107,-1.00,10.38
486,0,5.34,-1.00
389,0,6.58,-1.00
0,388,-1.00,8.14
428,0,6.30,-1.00
628,0,4.51,-1.00
0,286,-1.00,8.81
420,0,7.00,-1.00
576,0,4.74,-1.00
352,0,8.17,-1.00
571,0,5.31,-1.00
554,0,5.06,-1.00
0,479,-1.00,5.47
470,0,6.98,-1.00
0,223,-1.00,9.87
0,532,-1.00,5.79
