pop1,pop2,k1,k2
0,255,-1.00,9.44
0,473,-1.00,6.40
0,509,-1.00,5.82
495,0,5.51,-1.00
336,0,7.80,-1.00
0,425,-1.00,6.41
0,277,-1.00,9.39
0,466,-1.00,5.61
0,500,-1.00,5.94
186,0,10.17,-1.00
0,475,-1.00,6.31
587,0,4.97,-1.00
0,535,-1.00,5.08
510,0,5.42,-1.00
0,599,-1.00,4.45
0,494,-1.00,5.06
14,0,13.21,-1.00
0,245,-1.00,9.38
0,555,-1.00,5.81
367,0,8.43,-1.00
470,0,5.78,-1.00
0,491,-1.00,6.18
307,0,9.12,-1.00
0,515,-1.00,4.85
0,550,-1.00,5.58
0,590,-1.00,4.40
507,0,5.43,-1.00
0,499,-1.00,5.59
473,0,5.92,-1.00
318,0,8.03,-1.00
589,0,5.26,-1.00
489,0,5.46,-1.00
0,461,-1.00,6.21
0,502,-1.00,6.29
0,514,-1.00,5.93
593,0,4.54,-1.00
0,505,-1.00,5.87
387,0,7.76,-1.00
301,0,8.59,-1.00
0,351,-1.00,7.15
0,293,-1.00,8.48
0,485,-1.00,6.28
0,475,-1.00,5.97
403,0,6.48,-1.00
590,0,5.01,-1.00
0,526,-1.00,5.28
0,478,-1.00,5.54
0,540,-1.00,5.06
0,521,-1.00,5.20
0,568,-1.00,4.72
308,0,7.37,-1.00
0,540,-1.00,4.78
464,0,6.20,-1.00
0,459,-1.00,6.01
0,459,-1.00,6.51
0,582,-1.00,4.67
0,410,-1.00,6.75
0,276,-1.00,7.89
0,399,-1.00,6.58
0,521,-1.00,5.82
452,0,6.43,-1.00
290,0,8.37,-1.00
0,579,-1.00,4.94
0,490,-1.00,5.68
0,552,-1.00,5.65
544,0,5.63,-1.00
496,0,6.45,-1.00
0,496,-1.00,6.17
0,559,-1.00,5.13
0,570,-1.00,5.01
0,502,-1.00,5.25
0,339,-1.00,7.99
0,293,-1.00,9.34
540,0,5.55,-1.00
0,567,-1.00,4.79
538,0,5.38,-1.00
0,558,-1.00,5.06
0,562,-1.00,5.53
0,475,-1.00,5.79
260,0,8.73,-1.00
0,475,-1.00,6.53
387,0,7.10,-1.00
186,0,10.34,-1.00
434,0,6.41,-1.00
483,0,6.17,-1.00
341,0,7.73,-1.00
0,521,-1.00,5.45
0,452,-1.00,6.87
0,492,-1.00,5.26
0,568,-1.00,5.46
0,513,-1.00,5.76
0,532,-1.00,4.86
0,523,-1.00,5.35
0,533,-1.00,4.96
0,471,-1.00,5.89
0,524,-1.00,5.26
0,426,-1.00,6.44
0,213,-1.00,9.08
0,477,-1.00,5.98
0,277,-1.00,8.04
